otuId	kingdom	phylum	class	order	family	genus	species
OTU_5530_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	
OTU_5531_2017_08_17	k__Bacteria	p__OP11	c__OP11-4				
OTU_5532_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	
OTU_5534_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	
OTU_5535_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	
OTU_5538_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Phascolarctobacterium	
OTU_5550_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_clostridioforme
OTU_5539_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_casei_BL23
OTU_554_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	
OTU_5540_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_sp._AB032
OTU_5541_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Akkermansia	s__Akkermansia_muciniphila
OTU_5542_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_sp._2011_Oral_MS_A11
OTU_5543_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_salivarius
OTU_5544_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__Streptococcus_cristatus
OTU_5546_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Dorea	
OTU_5548_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	
OTU_5549_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Pediococcus	s__Pediococcus_acidilactici
OTU_555_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Actinomycetaceae	g__Parascardovia	
OTU_5552_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Luteolibacter	
OTU_5553_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Parabacteroides	
OTU_5554_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	
OTU_5555_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium_prausnitzii
OTU_5556_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_vulgatus
OTU_5557_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptostreptococcaceae	g__Peptostreptococcus	s__Peptostreptococcus_sp._oral_clone_HE064
OTU_5558_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_hathewayi
OTU_556_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Coriobacteriales	f__Coriobacteriaceae	g__Slackia	
OTU_5564_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_clostridioforme
OTU_5566_2017_08_17	k__Bacteria	p__Actinobacteria	c__ambiguous_Actinobacteria				
OTU_5568_2017_08_17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderia_sp._PE-GR04
OTU_5569_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__Enterococcus_silesiacus
OTU_557_2017_08_17	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	s__Fusobacterium_necrophorum
OTU_5571_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_vulturii
OTU_5573_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Ruminococcus	s__Ruminococcus_gnavus
OTU_5576_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus_sp._M_27
OTU_5577_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium_prausnitzii
OTU_5578_2017_08_17	k__Bacteria	p__Nitrospirae	c__Nitrospira	o__Nitrospirales	f__Thermodesulfovibrionaceae	g__GOUTA19	
OTU_5579_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Chitinophagaceae		
OTU_558_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Christensenellaceae		
OTU_5580_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Flammeovirgaceae	g__A4	
OTU_5581_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_pseudoalcaligenes
OTU_5582_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__unclassified_Enterobacteriaceae	s__secondary_endosymbiont_of_Bemisia_tabaci
OTU_5583_2017_08_17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Rhodocyclales	f__Rhodocyclaceae	g__Azospira	
OTU_5584_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5585_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Rhodobacter	
OTU_5587_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._Zd-1
OTU_5588_2017_08_17	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae		
OTU_5589_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae		
OTU_559_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7		
OTU_5590_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	s__Legionella_sp._Gi-1
OTU_5591_2017_08_17	k__Bacteria	p__OP11	c__OP11-4				
OTU_5592_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Spartobacteria	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Candidatus_Xiphinematobacter	
OTU_5593_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae		
OTU_5594_2017_08_17	k__Bacteria	p__OP3	c__koll11	o__GIF10	f__kpj58rc		
OTU_5595_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5596_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae	g__Staphylococcus	s__Staphylococcus_sp._LS255
OTU_5597_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Cellulomonadaceae	g__Demequina	
OTU_5598_2017_08_17	k__Bacteria	p__Planctomycetes	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Planctomyces	
OTU_5599_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae		
OTU_56_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Dorea	
OTU_560_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	s__Lactobacillus_sp._Mbopo2t4
OTU_5600_2017_08_17	k__Bacteria	p__OP11	c__OP11-4				
OTU_5601_2017_08_17	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Bulleidia	
OTU_5602_2017_08_17	k__Bacteria	p__TM6	c__SBRH58				
OTU_5603_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Butyrivibrio	
OTU_5604_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Mycobacteriaceae	g__Mycobacterium	s__Mycobacterium_fluoranthenivorans
OTU_5605_2017_08_17	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__Solibacteraceae	g__Candidatus_Solibacter	
OTU_5606_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_coprocola
OTU_5607_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_sp._a182
OTU_5608_2017_08_17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Burkholderia	s__Burkholderia_sp._PE-CR02
OTU_5609_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__MIZ46			
OTU_561_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_cellobioparum
OTU_5610_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_citelli
OTU_5611_2017_08_17	k__Bacteria	p__Acidobacteria	c__Chloracidobacteria				
OTU_5612_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Spartobacteria	o__Chthoniobacterales	f__zEL20		
OTU_5616_2017_08_17	k__Bacteria	p__Chlamydiae	c__Chlamydiales	o__Chlamydiaceae	f__Chlamydia/Chlamydophila_group	g__Chlamydia	s__Chlamydia_sp._CH301104
OTU_5617_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	
OTU_5618_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Ruminococcus	s__Ruminococcus_gnavus
OTU_5619_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Flammeovirgaceae	g__A4	
OTU_562_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Paraprevotellaceae	g__Paraprevotella	
OTU_5620_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__RF39			
OTU_5621_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Bradyrhizobiaceae	g__Bosea	s__Bosea_genosp.
OTU_5622_2017_08_17	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	o__Solirubrobacterales			
OTU_5623_2017_08_17	k__Bacteria	p__Cyanobacteria	c__Chloroplast	o__Streptophyta			
OTU_5624_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__mitochondria		
OTU_5625_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__mitochondria		
OTU_5626_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Spirobacillales			
OTU_5627_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Blattabacteriaceae	g__Blattabacterium	
OTU_5628_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_sp._CSL7529-conjunctiva
OTU_5629_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__mitochondria		
OTU_563_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Coriobacteriales	f__Coriobacteriaceae	g__Adlercreutzia	
OTU_5630_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Tepidanaerobacter	
OTU_5631_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_sp._Phocoena_C-264-GEN
OTU_5632_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_conjunctivae
OTU_5633_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__Paenibacillus_edaphicus
OTU_5634_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Devosia	
OTU_5637_2017_08_17	k__Bacteria	p__Fusobacteria	c__Fusobacteria	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	
OTU_5638_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_sp._SA-7
OTU_5639_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__MIZ46			
OTU_564_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Catabacteriaceae		
OTU_5652_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5640_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Chromatiales	f__Ectothiorhodospiraceae		
OTU_5641_2017_08_17	k__Bacteria	p__OP11	c__OP11-4				
OTU_5642_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_vulturii
OTU_5643_2017_08_17	k__Bacteria	p__Chlamydiae	c__Chlamydiales	o__Chlamydiaceae	f__Chlamydia/Chlamydophila_group	g__Chlamydia	s__Chlamydia_cf._pneumoniae_CPXT1
OTU_5644_2017_08_17	k__Bacteria	p__OP11	c__OP11-4				
OTU_5645_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_sp._ASF519
OTU_5646_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_sp._Mirounga_ES2806-NAS
OTU_5647_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Mycoplasma_conjunctivae
OTU_5648_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Peptococcaceae	g__Dehalobacter	
OTU_5649_2017_08_17	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__EB1017		
OTU_565_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	
OTU_5650_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Hyphomonadaceae		
OTU_5651_2017_08_17	k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Chlamydiales	f__Rhabdochlamydiaceae	g__Candidatus_Rhabdochlamydia	
OTU_5653_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Saprospiraceae		
OTU_5654_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__BD7-3			
OTU_5655_2017_08_17	k__Bacteria	p__OP11	c__OP11-3				
OTU_5656_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Rickettsiaceae	g__Rickettsia	s__Rickettsia_secondary_endosymbiont_of_Archarius_pictus
OTU_5657_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Sva0853	f__JTB36		
OTU_5658_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales			
OTU_5659_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_566_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._GH4
OTU_5660_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__MIZ46			
OTU_5661_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5662_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Coxiellaceae		
OTU_5663_2017_08_17	k__Bacteria	p__OD1	c__ABY1				
OTU_5664_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Sinobacteraceae		
OTU_5665_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Chitinophagaceae		
OTU_5666_2017_08_17	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	s__Legionella_sp._D1541
OTU_5667_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae		
OTU_5668_2017_08_17	k__Bacteria	p__Acidobacteria	c__AT-s54				
OTU_5669_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Hyphomonadaceae		
OTU_567_2017_08_17	k__Bacteria	p__Fusobacteria	c__Fusobacteria	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	
OTU_5670_2017_08_17	k__Bacteria	p__Cyanobacteria	c__Chloroplast	o__Stramenopiles			
OTU_5671_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__MIZ46			
OTU_5672_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae	g__Phenylobacterium	
OTU_5673_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Spartobacteria	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Ellin506	
OTU_5674_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Pedosphaerae	o__Pedosphaerales	f__auto67_4W		
OTU_5675_2017_08_17	k__Bacteria	p__Chlamydiae	c__Chlamydiia	o__Chlamydiales	f__Parachlamydiaceae	g__Candidatus_Protochlamydia	
OTU_5676_2017_08_17	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Rhodocyclales	f__Rhodocyclaceae	g__Thauera	
OTU_5677_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__OPB54			
OTU_5678_2017_08_17	k__Bacteria	p__Cyanobacteria	c__Oscillatoriophycideae	o__Chroococcales	f__Xenococcaceae		
OTU_5679_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Pedosphaerae	o__Pedosphaerales	f__auto67_4W		
OTU_568_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._C9
OTU_5680_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5681_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5682_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5683_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5684_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._6-44
OTU_5685_2017_08_17	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Antarctobacter	s__Antarctobacter_heliothermus
OTU_5686_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Catabacteriaceae		
OTU_5687_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Chitinophagaceae		
OTU_5688_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Ekhidnaceae		
OTU_5689_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Bdellovibrionales	f__Bacteriovoracaceae		
OTU_569_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Coriobacteriales	f__Coriobacteriaceae		
OTU_5690_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5691_2017_08_17	k__Bacteria	p__Chlorobi	c__SJA-28				
OTU_5692_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Eubacteriaceae		
OTU_5693_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5694_2017_08_17	k__Bacteria	p__OP11	c__OP11-4				
OTU_5695_2017_08_17	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	o__iii1-15			
OTU_5696_2017_08_17	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Dermabacteraceae	g__Brachybacterium	s__Brachybacterium_conglomeratum
OTU_5697_2017_08_17	k__Bacteria	p__Acidobacteria	c__iii1-8	o__32-20			
OTU_5698_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	
OTU_5699_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Spartobacteria	o__Chthoniobacterales	f__Chthoniobacteraceae	g__DA101	
OTU_57_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	
OTU_570_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	
OTU_5700_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5701_2017_08_17	k__Bacteria	p__Fusobacteria	c__Fusobacteria	o__Fusobacteriales	f__Leptotrichiaceae	g__Leptotrichia	
OTU_5702_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5703_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Sporanaerobacter	
OTU_5704_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Sporanaerobacter	
OTU_5705_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__Polyangiaceae	g__Chondromyces	
OTU_5706_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5707_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Pedosphaerae	o__Pedosphaerales	f__R4-41B		
OTU_5708_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Saprospiraceae		
OTU_5709_2017_08_17	k__Bacteria	p__Verrucomicrobia	c__Pedosphaerae	o__Pedosphaerales	f__Ellin515		
OTU_571_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._P4-6
OTU_5710_2017_08_17	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Flammeovirgaceae	g__A4	
OTU_5711_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5713_2017_08_17	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	
OTU_5714_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	s__Ruminococcus_bromii
OTU_5715_2017_08_17	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae	g__Mycoplasma	s__Candidatus_Mycoplasma_haemolamae_str._Purdue
OTU_5718_2017_08_17	k__Bacteria	p__OP11	c__OP11-4				
OTU_5719_2017_08_17	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	f__C111		
OTU_572_2017_08_17	k__Bacteria	p__Cyanobacteria	c__4C0d-2	o__YS2			
OTU_5720_2017_08_17	k__Bacteria	p__OP11	c__OP11-4				
OTU_5721_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	
OTU_5722_2017_08_17	k__Bacteria	p__OD1	c__ZB2				
OTU_5724_2017_08_17	k__Bacteria	p__Firmicutes	c__ambiguous_Firmicutes				
OTU_5725_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_saccharogumia
OTU_5727_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	s__Blautia_producta
OTU_5728_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_saccharogumia
OTU_573_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	
OTU_5730_2017_08_17	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Virgibacillus	s__Virgibacillus_proomii
OTU_5732_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._BS-5
OTU_5733_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._6-16
OTU_5734_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__Faecalibacterium_prausnitzii
OTU_5736_2017_08_17	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__Clostridium_sp._cTPY-17
